capture,camera_arm,depth_mode,method,repeat,formal,status,ok,reference_status,reference_corners,reference_rmse_px,center_mm,candidate_center_mm,delta_xyz_mm,center_distance_mm,delta_local_box_axes_mm,rotation_delta_deg,rotation_delta_sym180_deg,yaw_delta_sym180_deg,height_axis_angle_deg,opening_center_delta_mm,algorithm_seconds,fdp_client_seconds,container_wall_seconds,fast_path_seconds,fallback_seconds,fallback_total_seconds,fallback_triggered,rejection_reasons,fallback_reason,oom_killed,exit_code
R03_wrist_charuco_20260915_103743_184821162,right,lingbot,RM,rep03,True,rejected,False,available,100,0.375729501247406,,"[638.4489492031106,-391.6986123121437,545.3397603032721]",,,,,,,,,8.059775927998999,,9.090642690000095,,,,,"[""visible_shell_residual_or_coverage_too_low"",""mask_touches_image_border""]",,False,3
R03_wrist_charuco_20260915_103743_184821162,right,lingbot,RM,rep04,True,rejected,False,available,100,0.375729501247406,,"[638.4489492031106,-391.6986123121437,545.3397603032721]",,,,,,,,,8.07476352500089,,9.09025126099732,,,,,"[""visible_shell_residual_or_coverage_too_low"",""mask_touches_image_border""]",,False,3
R03_wrist_charuco_20260915_103743_184821162,right,lingbot,RM,rep05,True,rejected,False,available,100,0.375729501247406,,"[638.4489492031106,-391.6986123121437,545.3397603032721]",,,,,,,,,8.099832079999032,,9.14017316600075,,,,,"[""visible_shell_residual_or_coverage_too_low"",""mask_touches_image_border""]",,False,3
R03_wrist_charuco_20260915_103743_184821162,right,lingbot,R1F,warmup,False,rejected,False,available,100,0.375729501247406,,"[637.8372367904412,-391.0791118765817,545.4937145963027]",,,,,,,,,25.17211012000189,,26.185605292997934,1.1002899980012444,24.070855972000572,25.171145970001817,True,"[""visible_shell_residual_or_coverage_too_low"",""mask_touches_image_border""]","[""mask_touches_image_border"",""ambiguous_inner_outer_surface_hypotheses""]",False,3
R03_wrist_charuco_20260915_103743_184821162,right,lingbot,R1F,rep01,True,rejected,False,available,100,0.375729501247406,,"[637.8372367904412,-391.0791118765817,545.4937145963027]",,,,,,,,,25.038128869000502,,26.041159088999848,1.0991407649999019,23.93801317100224,25.03715393600214,True,"[""visible_shell_residual_or_coverage_too_low"",""mask_touches_image_border""]","[""mask_touches_image_border"",""ambiguous_inner_outer_surface_hypotheses""]",False,3
R03_wrist_charuco_20260915_103743_184821162,right,lingbot,R1F,rep02,True,rejected,False,available,100,0.375729501247406,,"[637.8372367904412,-391.0791118765817,545.4937145963027]",,,,,,,,,25.12016489999951,,26.135664190998796,1.103363817997888,24.01579597300224,25.11915979100013,True,"[""visible_shell_residual_or_coverage_too_low"",""mask_touches_image_border""]","[""mask_touches_image_border"",""ambiguous_inner_outer_surface_hypotheses""]",False,3
R03_wrist_charuco_20260915_103743_184821162,right,lingbot,R1F,rep03,True,rejected,False,available,100,0.375729501247406,,"[637.8372367904412,-391.0791118765817,545.4937145963027]",,,,,,,,,25.242031954003323,,26.23628787299822,1.1084396920014115,24.13265796899941,25.241097661000822,True,"[""visible_shell_residual_or_coverage_too_low"",""mask_touches_image_border""]","[""mask_touches_image_border"",""ambiguous_inner_outer_surface_hypotheses""]",False,3
R03_wrist_charuco_20260915_103743_184821162,right,lingbot,R1F,rep04,True,rejected,False,available,100,0.375729501247406,,"[637.8372367904412,-391.0791118765817,545.4937145963027]",,,,,,,,,25.172582962997694,,26.185917351998796,1.1043514520024473,24.067329987003177,25.171681439005624,True,"[""visible_shell_residual_or_coverage_too_low"",""mask_touches_image_border""]","[""mask_touches_image_border"",""ambiguous_inner_outer_surface_hypotheses""]",False,3
R03_wrist_charuco_20260915_103743_184821162,right,lingbot,R1F,rep05,True,rejected,False,available,100,0.375729501247406,,"[637.8372367904412,-391.0791118765817,545.4937145963027]",,,,,,,,,25.424536311002157,,26.436549499001558,1.1181002580015047,24.305378046999977,25.42347830500148,True,"[""visible_shell_residual_or_coverage_too_low"",""mask_touches_image_border""]","[""mask_touches_image_border"",""ambiguous_inner_outer_surface_hypotheses""]",False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,V5-original,warmup,False,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,19.694331801998487,,20.520090974001505,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,V5-original,rep01,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,19.691041492002114,,20.52036632200179,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,V5-original,rep02,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,20.107446614001674,,20.923055449999083,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,V5-original,rep03,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,19.6451216150017,,20.471631725999032,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,V5-original,rep04,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,20.047668731000158,,20.87120076300198,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,V5-original,rep05,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,19.521325113000785,,20.32055272099751,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,BCM,warmup,False,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,19.48440099399886,,20.520698996002466,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,BCM,rep01,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,19.44079516599959,,20.472684117998142,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,BCM,rep02,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,19.44489224100107,,20.47041640399766,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,BCM,rep03,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,19.44078667800204,,20.472540468999796,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,BCM,rep04,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,19.34278155100037,,20.369850104998477,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,BCM,rep05,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,19.586484188999748,,20.620475970998086,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,R1,warmup,False,rejected,False,available,100,0.3214550018310547,,"[690.6189750518657,35.451739061748306,536.9448224295833]",,,,,,,,,0.7443876239995006,,1.7714023389999056,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,R1,rep01,True,rejected,False,available,100,0.3214550018310547,,"[690.6189750518657,35.451739061748306,536.9448224295833]",,,,,,,,,0.7501087700002245,,1.7705628450021322,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,R1,rep02,True,rejected,False,available,100,0.3214550018310547,,"[690.6189750518657,35.451739061748306,536.9448224295833]",,,,,,,,,0.7365495749982074,,1.7713258430012502,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,R1,rep03,True,rejected,False,available,100,0.3214550018310547,,"[690.6189750518657,35.451739061748306,536.9448224295833]",,,,,,,,,0.7488172569974267,,1.7702317139992374,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,R1,rep04,True,rejected,False,available,100,0.3214550018310547,,"[690.6189750518657,35.451739061748306,536.9448224295833]",,,,,,,,,0.7438194599999406,,1.77248132800014,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,R1,rep05,True,rejected,False,available,100,0.3214550018310547,,"[690.6189750518657,35.451739061748306,536.9448224295833]",,,,,,,,,0.7377657040015038,,1.7703878739994252,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,RM,warmup,False,rejected,False,available,100,0.3214550018310547,,"[690.6189750518657,35.451739061748306,536.9448224295833]",,,,,,,,,4.909006919999229,,5.933763952001755,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,RM,rep01,True,rejected,False,available,100,0.3214550018310547,,"[690.6189750518657,35.451739061748306,536.9448224295833]",,,,,,,,,4.901285428000847,,5.93400791699969,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,RM,rep02,True,rejected,False,available,100,0.3214550018310547,,"[690.6189750518657,35.451739061748306,536.9448224295833]",,,,,,,,,4.981613888001448,,6.032296154000505,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,RM,rep03,True,rejected,False,available,100,0.3214550018310547,,"[690.6189750518657,35.451739061748306,536.9448224295833]",,,,,,,,,4.90704617099982,,5.933836768999754,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,RM,rep04,True,rejected,False,available,100,0.3214550018310547,,"[690.6189750518657,35.451739061748306,536.9448224295833]",,,,,,,,,4.899865145998774,,5.934683872001187,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,RM,rep05,True,rejected,False,available,100,0.3214550018310547,,"[690.6189750518657,35.451739061748306,536.9448224295833]",,,,,,,,,4.9362813379993895,,5.93242752900187,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,R1F,warmup,False,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,20.575051836000057,,21.626480885999626,0.7488711240002885,19.82527694899909,20.574148072999378,True,"[""visible_shell_residual_or_coverage_too_low""]","[""visible_shell_residual_or_coverage_too_low""]",False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,R1F,rep01,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,20.177521305999107,,21.17156659000102,0.7309318669977074,19.44563841100171,20.176570277999417,True,"[""visible_shell_residual_or_coverage_too_low""]","[""visible_shell_residual_or_coverage_too_low""]",False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,R1F,rep02,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,20.214020256000367,,21.222639862000506,0.7283288880025793,19.484726003000105,20.213054891002685,True,"[""visible_shell_residual_or_coverage_too_low""]","[""visible_shell_residual_or_coverage_too_low""]",False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,R1F,rep03,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,20.257291333997273,,21.272442359000706,0.7315964779991191,19.524760563999735,20.256357041998854,True,"[""visible_shell_residual_or_coverage_too_low""]","[""visible_shell_residual_or_coverage_too_low""]",False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,R1F,rep04,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,20.524797295001918,,21.572169220999058,0.7446481699989818,19.779208752999693,20.523856922998675,True,"[""visible_shell_residual_or_coverage_too_low""]","[""visible_shell_residual_or_coverage_too_low""]",False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,raw,R1F,rep05,True,rejected,False,available,100,0.3214550018310547,,"[690.3444030745774,33.035308879220246,537.6066205201821]",,,,,,,,,20.21662123799979,,21.22323101299844,0.7302157059966703,19.485508327998105,20.215724033994775,True,"[""visible_shell_residual_or_coverage_too_low""]","[""visible_shell_residual_or_coverage_too_low""]",False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,V5-original,warmup,False,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,22.18300783900122,,22.976946666000003,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,V5-original,rep01,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,22.063308804998087,,22.876158637998742,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,V5-original,rep02,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,22.421239997998782,,23.227159046000452,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,V5-original,rep03,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,22.45504198100025,,23.276710002999607,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,V5-original,rep04,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,22.415390905000095,,23.226581832001102,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,V5-original,rep05,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,22.20429401599904,,23.026040122000268,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,BCM,warmup,False,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,22.006314542999462,,23.02706189699893,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,BCM,rep01,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,21.883377980997466,,22.925448819998564,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,BCM,rep02,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,21.92532344099891,,22.979100472999562,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,BCM,rep03,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,21.951425939998444,,22.976014417999977,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,BCM,rep04,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,21.68997339500129,,22.725886538999475,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,BCM,rep05,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,22.25794615400082,,23.27642738800205,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,R1,warmup,False,rejected,False,available,100,0.3214550018310547,,"[687.2006518858982,39.758157058313756,543.5262698325838]",,,,,,,,,0.7971511139985523,,1.8228465050015075,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,R1,rep01,True,rejected,False,available,100,0.3214550018310547,,"[687.2006518858982,39.758157058313756,543.5262698325838]",,,,,,,,,0.7944289200022467,,1.872102604000247,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,R1,rep02,True,rejected,False,available,100,0.3214550018310547,,"[687.2006518858982,39.758157058313756,543.5262698325838]",,,,,,,,,0.8031611340011295,,1.8707660239997495,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,R1,rep03,True,rejected,False,available,100,0.3214550018310547,,"[687.2006518858982,39.758157058313756,543.5262698325838]",,,,,,,,,0.7912900629999058,,1.8204915709975467,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,R1,rep04,True,rejected,False,available,100,0.3214550018310547,,"[687.2006518858982,39.758157058313756,543.5262698325838]",,,,,,,,,0.7925704020017292,,1.82157406099941,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,R1,rep05,True,rejected,False,available,100,0.3214550018310547,,"[687.2006518858982,39.758157058313756,543.5262698325838]",,,,,,,,,0.8027067750008428,,1.8707420600003388,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,RM,warmup,False,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,4.68634446699798,,5.681424624999636,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,RM,rep01,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,4.701319472998875,,5.730599884002004,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,RM,rep02,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,4.737829222998698,,5.7814922370016575,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,RM,rep03,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,4.72539318300187,,5.782628584001941,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,RM,rep04,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,4.76186591700025,,5.781832202002988,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,RM,rep05,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,4.69935526900008,,5.731848810999509,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,R1F,warmup,False,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,22.937771576998784,,23.9810703080002,0.791034199999558,22.145843598002102,22.93687779800166,True,"[""ambiguous_inner_outer_surface_hypotheses""]","[""ambiguous_inner_outer_surface_hypotheses""]",False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,R1F,rep01,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,22.525091717998293,,23.53207072099758,0.7774040760014032,21.74670240499836,22.524106480999762,True,"[""ambiguous_inner_outer_surface_hypotheses""]","[""ambiguous_inner_outer_surface_hypotheses""]",False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,R1F,rep02,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,22.761166193999088,,23.7788219009999,0.780739370999072,21.979501586996776,22.760240957995848,True,"[""ambiguous_inner_outer_surface_hypotheses""]","[""ambiguous_inner_outer_surface_hypotheses""]",False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,R1F,rep03,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,22.94224998000209,,23.981958222000685,0.7760212989996944,22.165295956998307,22.941317255998,True,"[""ambiguous_inner_outer_surface_hypotheses""]","[""ambiguous_inner_outer_surface_hypotheses""]",False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,R1F,rep04,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,22.888102017001074,,23.92839893999917,0.7828791459978675,22.10434275499938,22.887221900997247,True,"[""ambiguous_inner_outer_surface_hypotheses""]","[""ambiguous_inner_outer_surface_hypotheses""]",False,3
R04_00_wrist_charuco_20260915_104526_910331328,right,lingbot,R1F,rep05,True,rejected,False,available,100,0.3214550018310547,,"[686.8619161074288,38.62679602976553,549.3074116096238]",,,,,,,,,22.823246698997536,,23.830537728998024,0.787543177997577,22.03472746799889,22.82227064599647,True,"[""ambiguous_inner_outer_surface_hypotheses""]","[""ambiguous_inner_outer_surface_hypotheses""]",False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,V5-original,warmup,False,rejected,False,available,100,0.2696314752101898,,"[688.5983398171115,32.49898494330634,537.1257031442598]",,,,,,,,,19.022485655998025,,19.821613167001487,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,V5-original,rep01,True,rejected,False,available,100,0.2696314752101898,,"[688.5983398171115,32.49898494330634,537.1257031442598]",,,,,,,,,19.053525207000348,,19.868154712999967,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,V5-original,rep02,True,rejected,False,available,100,0.2696314752101898,,"[688.5983398171115,32.49898494330634,537.1257031442598]",,,,,,,,,18.90198146200055,,19.718528523000714,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,V5-original,rep03,True,rejected,False,available,100,0.2696314752101898,,"[688.5983398171115,32.49898494330634,537.1257031442598]",,,,,,,,,18.842648728001222,,19.67212178399859,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,V5-original,rep04,True,rejected,False,available,100,0.2696314752101898,,"[688.5983398171115,32.49898494330634,537.1257031442598]",,,,,,,,,18.700085041997227,,19.517084840997995,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,V5-original,rep05,True,rejected,False,available,100,0.2696314752101898,,"[688.5983398171115,32.49898494330634,537.1257031442598]",,,,,,,,,18.81757628399646,,19.61761907300024,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,BCM,warmup,False,rejected,False,available,100,0.2696314752101898,,"[688.5983398171115,32.49898494330634,537.1257031442598]",,,,,,,,,18.883054533998802,,19.870229862000997,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,BCM,rep01,True,rejected,False,available,100,0.2696314752101898,,"[688.5983398171115,32.49898494330634,537.1257031442598]",,,,,,,,,18.734393454000383,,19.76914642400152,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,BCM,rep02,True,rejected,False,available,100,0.2696314752101898,,"[688.5983398171115,32.49898494330634,537.1257031442598]",,,,,,,,,18.659366037001746,,19.66752108700166,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,BCM,rep03,True,rejected,False,available,100,0.2696314752101898,,"[688.5983398171115,32.49898494330634,537.1257031442598]",,,,,,,,,18.840012963002664,,19.86774954900102,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,BCM,rep04,True,rejected,False,available,100,0.2696314752101898,,"[688.5983398171115,32.49898494330634,537.1257031442598]",,,,,,,,,18.554689094002242,,19.568551090000255,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,BCM,rep05,True,rejected,False,available,100,0.2696314752101898,,"[688.5983398171115,32.49898494330634,537.1257031442598]",,,,,,,,,18.813555545999407,,19.818278218997875,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,R1,warmup,False,rejected,False,available,100,0.2696314752101898,,"[688.8794172420859,33.82775051886844,536.3898402725184]",,,,,,,,,0.8815078830011771,,1.9212463059993752,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,R1,rep01,True,rejected,False,available,100,0.2696314752101898,,"[688.8794172420859,33.82775051886844,536.3898402725184]",,,,,,,,,0.8685750719996577,,1.871300089002034,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,R1,rep02,True,rejected,False,available,100,0.2696314752101898,,"[688.8794172420859,33.82775051886844,536.3898402725184]",,,,,,,,,0.8803235040031723,,1.9210524529989925,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,R1,rep03,True,rejected,False,available,100,0.2696314752101898,,"[688.8794172420859,33.82775051886844,536.3898402725184]",,,,,,,,,0.8707776669980376,,1.8710560719991918,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,R1,rep04,True,rejected,False,available,100,0.2696314752101898,,"[688.8794172420859,33.82775051886844,536.3898402725184]",,,,,,,,,0.8667191290005576,,1.8724537550006062,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
R04_10_wrist_charuco_20260915_105839_488564574,right,raw,R1,rep05,True,rejected,False,available,100,0.2696314752101898,,"[688.8794172420859,33.82775051886844,536.3898402725184]",,,,,,,,,0.865428928998881,,1.8708950390027894,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
